timestamp,target,u_star,offset,pulse,ground_truth,vlm_direction,correct,laser_visible,on_target,confidence,reasoning,image
2026-07-15T23:57:25,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,"The laser dot is on the head of the polar bear plush toy, and they clearly overlap.",captures/e1/bear/q143_off-2_rep2.jpg
2026-07-15T23:57:29,the polar bear plush toy,331,-25,306,left,unknown,False,False,False,high,"The laser dot is not visible in the image, while the polar bear plush toy is on the bed to the left.",captures/e1/bear/q144_off-25_rep5.jpg
2026-07-15T23:57:32,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,"The laser dot is on the head of the polar bear plush toy, directly overlapping.",captures/e1/bear/q145_off+2_rep10.jpg
2026-07-15T23:57:36,the polar bear plush toy,331,-12,319,left,right,False,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and they do not overlap.,captures/e1/bear/q146_off-12_rep9.jpg
2026-07-15T23:57:40,the polar bear plush toy,331,12,343,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, not overlapping.",captures/e1/bear/q147_off+12_rep7.jpg
2026-07-15T23:57:44,the polar bear plush toy,331,18,349,right,right,True,True,False,high,"The laser dot is on the wall to the left, while the polar bear plush toy is on the bed; they do not overlap.",captures/e1/bear/q148_off+18_rep9.jpg
2026-07-15T23:57:48,the polar bear plush toy,331,-18,313,left,unknown,False,False,False,high,"The polar bear plush toy is on the bed on the left side of the image, and no laser dot is visible.",captures/e1/bear/q149_off-18_rep11.jpg
2026-07-15T23:57:51,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,"The laser dot is visible on the polar bear plush toy's face, and they clearly overlap.",captures/e1/bear/q150_off-2_rep1.jpg
2026-07-15T23:57:55,the polar bear plush toy,331,1,332,right,unknown,False,True,True,high,The laser dot is directly on the polar bear plush toy's face.,captures/e1/bear/q151_off+1_rep7.jpg
2026-07-15T23:57:59,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,"The laser dot is on the head of the polar bear plush toy, clearly overlapping its body.",captures/e1/bear/q152_off-5_rep0.jpg
2026-07-15T23:58:02,the polar bear plush toy,331,8,339,right,unknown,False,True,True,high,The laser dot is visible on the left and is directly touching the polar bear plush toy's head.,captures/e1/bear/q153_off+8_rep3.jpg
2026-07-15T23:58:07,the polar bear plush toy,331,-18,313,left,right,False,True,False,high,The laser dot is visible on the wall to the left of the polar bear plush toy and they do not overlap.,captures/e1/bear/q154_off-18_rep0.jpg
2026-07-15T23:58:11,the polar bear plush toy,331,-8,323,left,left,True,True,False,high,The laser dot is visible near the polar bear plush toy but not touching it.,captures/e1/bear/q155_off-8_rep9.jpg
2026-07-15T23:58:14,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,The laser dot is visible and directly overlapping the polar bear plush toy's body.,captures/e1/bear/q156_off+3_rep3.jpg
2026-07-15T23:58:18,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's face, directly touching its body.",captures/e1/bear/q157_off-3_rep1.jpg
2026-07-15T23:58:22,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,"The laser dot is directly on the polar bear plush toy's chest, and they overlap.",captures/e1/bear/q158_off+3_rep8.jpg
2026-07-15T23:58:25,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,The laser dot is directly on the polar bear plush toy's body.,captures/e1/bear/q159_off-2_rep10.jpg
2026-07-15T23:58:28,the polar bear plush toy,331,1,332,right,unknown,False,True,True,high,"The laser dot is on the body of the polar bear plush toy, directly overlapping it.",captures/e1/bear/q160_off+1_rep6.jpg
2026-07-15T23:58:32,the polar bear plush toy,331,-8,323,left,left,True,True,False,high,"The laser dot is on the wall to the right of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q161_off-8_rep2.jpg
2026-07-15T23:58:36,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,The laser dot is on the polar bear plush toy's body.,captures/e1/bear/q162_off+5_rep2.jpg
2026-07-15T23:58:39,the polar bear plush toy,331,1,332,right,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's face, overlapping it.",captures/e1/bear/q163_off+1_rep9.jpg
2026-07-15T23:58:43,the polar bear plush toy,331,-12,319,left,left,True,True,False,high,The laser dot is on the wall to the right of the polar bear plush toy and not touching it.,captures/e1/bear/q164_off-12_rep8.jpg
2026-07-15T23:58:46,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,The laser dot is directly touching the left side of the polar bear plush toy's body.,captures/e1/bear/q165_off-5_rep7.jpg
2026-07-15T23:58:49,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's head, indicating overlap.",captures/e1/bear/q166_off+2_rep1.jpg
2026-07-15T23:58:53,the polar bear plush toy,331,18,349,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, not overlapping with it.",captures/e1/bear/q167_off+18_rep4.jpg
2026-07-15T23:58:57,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,The laser dot is visible and directly on the polar bear plush toy's body.,captures/e1/bear/q168_off-1_rep9.jpg
2026-07-15T23:59:00,the polar bear plush toy,331,25,356,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and they do not overlap.,captures/e1/bear/q169_off+25_rep2.jpg
2026-07-15T23:59:04,the polar bear plush toy,331,-12,319,left,left,True,True,False,high,The laser dot is on the wall to the right of the polar bear plush toy but not overlapping it.,captures/e1/bear/q170_off-12_rep7.jpg
2026-07-15T23:59:07,the polar bear plush toy,331,12,343,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and does not overlap with it.,captures/e1/bear/q171_off+12_rep8.jpg
2026-07-15T23:59:11,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,"The laser dot is directly touching the polar bear plush toy's body on its face, indicating they overlap.",captures/e1/bear/q172_off-1_rep0.jpg
2026-07-15T23:59:14,the polar bear plush toy,331,12,343,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, not overlapping it.",captures/e1/bear/q173_off+12_rep0.jpg
2026-07-15T23:59:18,the polar bear plush toy,331,-12,319,left,left,True,True,False,high,The laser dot is on the wall to the right of the polar bear plush toy and they do not overlap.,captures/e1/bear/q174_off-12_rep10.jpg
2026-07-15T23:59:21,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's body, overlapping with it.",captures/e1/bear/q175_off-5_rep8.jpg
2026-07-15T23:59:24,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's body.,captures/e1/bear/q176_off-2_rep9.jpg
2026-07-15T23:59:28,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,The laser dot is on the polar bear plush toy's body.,captures/e1/bear/q177_off-1_rep7.jpg
2026-07-15T23:59:31,the polar bear plush toy,331,-8,323,left,left,True,True,False,high,The laser dot is near the polar bear plush toy but not directly touching or overlapping it.,captures/e1/bear/q178_off-8_rep0.jpg
2026-07-15T23:59:35,the polar bear plush toy,331,1,332,right,unknown,False,True,True,high,The laser dot is directly touching the face of the polar bear plush toy.,captures/e1/bear/q179_off+1_rep8.jpg
2026-07-15T23:59:38,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,The laser dot is on the polar bear plush toy's body.,captures/e1/bear/q180_off+5_rep6.jpg
2026-07-15T23:59:42,the polar bear plush toy,331,-18,313,left,left,True,True,False,high,The laser dot is on the wall next to the bed and not overlapping the polar bear plush toy.,captures/e1/bear/q181_off-18_rep9.jpg
2026-07-15T23:59:45,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,The laser dot is visible and directly touching the polar bear plush toy's face.,captures/e1/bear/q182_off+2_rep3.jpg
2026-07-15T23:59:50,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,"The laser dot is on the head of the polar bear plush toy, clearly overlapping it.",captures/e1/bear/q183_off-3_rep2.jpg
2026-07-15T23:59:54,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,The laser dot is on the left side of the polar bear plush toy's face and they overlap.,captures/e1/bear/q184_off-3_rep6.jpg
2026-07-15T23:59:57,the polar bear plush toy,331,-25,306,left,left,True,True,False,high,"The laser dot is on the blue folder on the bed, to the right of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q185_off-25_rep9.jpg
2026-07-16T00:00:00,the polar bear plush toy,331,8,339,right,unknown,False,True,True,high,"The laser dot is directly touching the polar bear plush toy's head, and they clearly overlap.",captures/e1/bear/q186_off+8_rep0.jpg
2026-07-16T00:00:04,the polar bear plush toy,331,12,343,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and does not overlap with it.,captures/e1/bear/q187_off+12_rep3.jpg
2026-07-16T00:00:08,the polar bear plush toy,331,-12,319,left,right,False,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and does not overlap the toy.,captures/e1/bear/q188_off-12_rep6.jpg
2026-07-16T00:00:11,the polar bear plush toy,331,8,339,right,unknown,False,True,True,high,The laser dot is directly touching the body of the polar bear plush toy on the left side.,captures/e1/bear/q189_off+8_rep4.jpg
2026-07-16T00:00:16,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,The laser dot is on the left side of the polar bear plush toy and clearly touching it.,captures/e1/bear/q190_off+5_rep9.jpg
2026-07-16T00:00:19,the polar bear plush toy,331,25,356,right,right,True,True,False,high,"The laser dot is on the wall to the left, far from the polar bear plush toy on the bed, and they do not overlap.",captures/e1/bear/q191_off+25_rep6.jpg
2026-07-16T00:00:23,the polar bear plush toy,331,-18,313,left,unknown,False,True,False,high,The laser dot is on the wall and the polar bear plush toy is on the bed; they do not overlap.,captures/e1/bear/q192_off-18_rep8.jpg
