timestamp,scene,object,strategy,rep,initial_estimate_x,initial_pulse,u_star,final_pulse,terminal_error,iterations,stop_reason,history,initial_image,final_image
2026-07-16T19:21:36,scene1,bottle,halving,5,440,291,288,283,5,16,max_iters,"[{""pulse"": 291, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 276, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 283, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 280, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 283, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 286, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 289, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 286, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 289, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 286, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 283, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 280, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 283, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 286, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 283, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 286, ""dir"": ""right"", ""on"": false, ""vis"": true}]",captures/e2/scene1/bottle_halving_r5_initial.jpg,captures/e2/scene1/bottle_halving_r5_iter16.jpg
2026-07-16T19:21:40,scene1,bear,open,7,520,278,278,278,0,1,open_loop,[],captures/e2/scene1/bear_open_r7_initial.jpg,captures/e2/scene1/bear_open_r7_final.jpg
2026-07-16T19:21:47,scene1,folder,bisection,8,600,264,267,267,0,1,on_target,"[{""pulse"": 267, ""out"": ""on_target""}]",captures/e2/scene1/folder_bisection_r8_initial.jpg,captures/e2/scene1/folder_bisection_r8_final.jpg
2026-07-16T19:21:50,scene1,bear,open,6,480,284,278,284,6,1,open_loop,[],captures/e2/scene1/bear_open_r6_initial.jpg,captures/e2/scene1/bear_open_r6_final.jpg
2026-07-16T19:22:08,scene1,bowl,halving,7,280,318,326,317,9,5,invisible,"[{""pulse"": 318, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 303, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 310, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 317, ""dir"": ""unknown"", ""on"": false, ""vis"": false}, {""pulse"": 317, ""dir"": ""unknown"", ""on"": false, ""vis"": false}]",captures/e2/scene1/bowl_halving_r7_initial.jpg,captures/e2/scene1/bowl_halving_r7_iter5.jpg
2026-07-16T19:23:05,scene1,bowl,halving,5,280,318,326,314,12,16,max_iters,"[{""pulse"": 318, ""dir"": ""unknown"", ""on"": false, ""vis"": false}, {""pulse"": 318, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 303, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 310, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 317, ""dir"": ""unknown"", ""on"": false, ""vis"": false}, {""pulse"": 317, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 314, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 317, ""dir"": ""unknown"", ""on"": false, ""vis"": false}, {""pulse"": 317, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 320, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 317, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 314, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 317, ""dir"": ""unknown"", ""on"": false, ""vis"": false}, {""pulse"": 317, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 320, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 317, ""dir"": ""right"", ""on"": false, ""vis"": true}]",captures/e2/scene1/bowl_halving_r5_initial.jpg,captures/e2/scene1/bowl_halving_r5_iter16.jpg
2026-07-16T19:23:10,scene1,slipper,halving,8,400,298,295,298,3,1,on_target,"[{""pulse"": 298, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/slipper_halving_r8_initial.jpg,captures/e2/scene1/slipper_halving_r8_iter1.jpg
2026-07-16T19:23:18,scene1,umbrella,halving,1,40,358,343,343,0,2,on_target,"[{""pulse"": 358, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 343, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/umbrella_halving_r1_initial.jpg,captures/e2/scene1/umbrella_halving_r1_iter2.jpg
2026-07-16T19:23:27,scene1,folder,halving,7,560,271,267,262,5,2,on_target,"[{""pulse"": 271, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 262, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/folder_halving_r7_initial.jpg,captures/e2/scene1/folder_halving_r7_iter2.jpg
2026-07-16T19:23:35,scene1,tissuebox,halving,6,280,318,306,303,3,2,on_target,"[{""pulse"": 318, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 303, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/tissuebox_halving_r6_initial.jpg,captures/e2/scene1/tissuebox_halving_r6_iter2.jpg
2026-07-16T19:23:38,scene1,umbrella,open,7,80,352,343,352,9,1,open_loop,[],captures/e2/scene1/umbrella_open_r7_initial.jpg,captures/e2/scene1/umbrella_open_r7_final.jpg
2026-07-16T19:23:56,scene1,calculator,bisection,5,240,325,317,321,4,4,on_target,"[{""pulse"": 325, ""out"": ""right""}, {""pulse"": 321, ""out"": ""right""}, {""pulse"": 318, ""out"": ""left""}, {""pulse"": 321, ""out"": ""on_target""}]",captures/e2/scene1/calculator_bisection_r5_initial.jpg,captures/e2/scene1/calculator_bisection_r5_final.jpg
2026-07-16T19:24:00,scene1,bear,halving,5,520,278,278,278,0,1,on_target,"[{""pulse"": 278, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/bear_halving_r5_initial.jpg,captures/e2/scene1/bear_halving_r5_iter1.jpg
2026-07-16T19:24:11,scene1,slipper,bisection,4,360,304,295,294,1,2,on_target,"[{""pulse"": 304, ""out"": ""right""}, {""pulse"": 295, ""out"": ""on_target""}]",captures/e2/scene1/slipper_bisection_r4_initial.jpg,captures/e2/scene1/slipper_bisection_r4_final.jpg
2026-07-16T19:24:14,scene1,bear,open,2,520,278,278,278,0,1,open_loop,[],captures/e2/scene1/bear_open_r2_initial.jpg,captures/e2/scene1/bear_open_r2_final.jpg
2026-07-16T19:24:18,scene1,bottle,open,4,440,291,288,291,3,1,open_loop,[],captures/e2/scene1/bottle_open_r4_initial.jpg,captures/e2/scene1/bottle_open_r4_final.jpg
2026-07-16T19:24:21,scene1,tissuebox,open,6,280,318,306,318,12,1,open_loop,[],captures/e2/scene1/tissuebox_open_r6_initial.jpg,captures/e2/scene1/tissuebox_open_r6_final.jpg
2026-07-16T19:24:28,scene1,umbrella,bisection,7,80,352,343,351,8,1,on_target,"[{""pulse"": 351, ""out"": ""on_target""}]",captures/e2/scene1/umbrella_bisection_r7_initial.jpg,captures/e2/scene1/umbrella_bisection_r7_final.jpg
2026-07-16T19:24:32,scene1,bowl,open,6,280,318,326,318,8,1,open_loop,[],captures/e2/scene1/bowl_open_r6_initial.jpg,captures/e2/scene1/bowl_open_r6_final.jpg
2026-07-16T19:24:38,scene1,bear,bisection,8,520,278,278,278,0,1,on_target,"[{""pulse"": 278, ""out"": ""on_target""}]",captures/e2/scene1/bear_bisection_r8_initial.jpg,captures/e2/scene1/bear_bisection_r8_final.jpg
2026-07-16T19:25:06,scene1,calculator,bisection,4,200,331,317,318,1,7,on_target,"[{""pulse"": 331, ""out"": ""right""}, {""pulse"": 327, ""out"": ""right""}, {""pulse"": 324, ""out"": ""right""}, {""pulse"": 321, ""out"": ""right""}, {""pulse"": 318, ""out"": ""left""}, {""pulse"": 321, ""out"": ""right""}, {""pulse"": 319, ""out"": ""on_target""}]",captures/e2/scene1/calculator_bisection_r4_initial.jpg,captures/e2/scene1/calculator_bisection_r4_final.jpg
2026-07-16T19:25:20,scene1,bottle,bisection,3,480,284,288,288,0,3,on_target,"[{""pulse"": 284, ""out"": ""left""}, {""pulse"": 288, ""out"": ""unknown""}, {""pulse"": 288, ""out"": ""on_target""}]",captures/e2/scene1/bottle_bisection_r3_initial.jpg,captures/e2/scene1/bottle_bisection_r3_final.jpg
2026-07-16T19:25:24,scene1,bottle,open,7,360,304,288,304,16,1,open_loop,[],captures/e2/scene1/bottle_open_r7_initial.jpg,captures/e2/scene1/bottle_open_r7_final.jpg
2026-07-16T19:25:44,scene1,calculator,halving,6,200,331,317,315,2,6,on_target,"[{""pulse"": 331, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 316, ""dir"": ""unknown"", ""on"": false, ""vis"": false}, {""pulse"": 316, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 301, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 308, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 315, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/calculator_halving_r6_initial.jpg,captures/e2/scene1/calculator_halving_r6_iter6.jpg
2026-07-16T19:25:49,scene1,slipper,halving,5,400,298,295,298,3,1,on_target,"[{""pulse"": 298, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/slipper_halving_r5_initial.jpg,captures/e2/scene1/slipper_halving_r5_iter1.jpg
2026-07-16T19:25:53,scene1,tissuebox,open,5,280,318,306,318,12,1,open_loop,[],captures/e2/scene1/tissuebox_open_r5_initial.jpg,captures/e2/scene1/tissuebox_open_r5_final.jpg
2026-07-16T19:26:04,scene1,calculator,bisection,7,280,318,317,318,1,2,invisible,"[{""pulse"": 318, ""out"": ""invisible""}, {""pulse"": 318, ""out"": ""invisible""}]",captures/e2/scene1/calculator_bisection_r7_initial.jpg,captures/e2/scene1/calculator_bisection_r7_final.jpg
2026-07-16T19:26:14,scene1,slipper,bisection,2,360,304,295,294,1,2,on_target,"[{""pulse"": 304, ""out"": ""right""}, {""pulse"": 295, ""out"": ""on_target""}]",captures/e2/scene1/slipper_bisection_r2_initial.jpg,captures/e2/scene1/slipper_bisection_r2_final.jpg
2026-07-16T19:26:18,scene1,bear,halving,3,520,278,278,278,0,1,on_target,"[{""pulse"": 278, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/bear_halving_r3_initial.jpg,captures/e2/scene1/bear_halving_r3_iter1.jpg
2026-07-16T19:26:27,scene1,umbrella,halving,5,40,358,343,343,0,2,on_target,"[{""pulse"": 358, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 343, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/umbrella_halving_r5_initial.jpg,captures/e2/scene1/umbrella_halving_r5_iter2.jpg
2026-07-16T19:26:30,scene1,bowl,open,7,240,325,326,325,1,1,open_loop,[],captures/e2/scene1/bowl_open_r7_initial.jpg,captures/e2/scene1/bowl_open_r7_final.jpg
2026-07-16T19:26:48,scene1,calculator,bisection,6,280,318,317,318,1,4,invisible,"[{""pulse"": 318, ""out"": ""left""}, {""pulse"": 322, ""out"": ""unknown""}, {""pulse"": 322, ""out"": ""right""}, {""pulse"": 318, ""out"": ""invisible""}]",captures/e2/scene1/calculator_bisection_r6_initial.jpg,captures/e2/scene1/calculator_bisection_r6_final.jpg
2026-07-16T19:26:56,scene1,slipper,halving,7,320,311,295,296,1,2,on_target,"[{""pulse"": 311, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 296, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/slipper_halving_r7_initial.jpg,captures/e2/scene1/slipper_halving_r7_iter2.jpg
2026-07-16T19:26:59,scene1,calculator,open,1,320,311,317,311,6,1,open_loop,[],captures/e2/scene1/calculator_open_r1_initial.jpg,captures/e2/scene1/calculator_open_r1_final.jpg
2026-07-16T19:27:04,scene1,umbrella,halving,4,80,352,343,352,9,1,on_target,"[{""pulse"": 352, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/umbrella_halving_r4_initial.jpg,captures/e2/scene1/umbrella_halving_r4_iter1.jpg
2026-07-16T19:27:13,scene1,slipper,halving,2,360,304,295,289,6,2,on_target,"[{""pulse"": 304, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 289, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/slipper_halving_r2_initial.jpg,captures/e2/scene1/slipper_halving_r2_iter2.jpg
2026-07-16T19:28:14,scene1,bottle,halving,7,360,304,288,287,1,16,max_iters,"[{""pulse"": 304, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 289, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 296, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 293, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 296, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 293, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 290, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 293, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 290, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 287, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 284, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 281, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 278, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 281, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 284, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 287, ""dir"": ""unknown"", ""on"": false, ""vis"": false}]",captures/e2/scene1/bottle_halving_r7_initial.jpg,captures/e2/scene1/bottle_halving_r7_iter16.jpg
2026-07-16T19:28:43,scene1,bottle,bisection,7,400,298,288,288,0,7,invisible,"[{""pulse"": 298, ""out"": ""right""}, {""pulse"": 294, ""out"": ""left""}, {""pulse"": 298, ""out"": ""right""}, {""pulse"": 294, ""out"": ""right""}, {""pulse"": 291, ""out"": ""right""}, {""pulse"": 289, ""out"": ""right""}, {""pulse"": 288, ""out"": ""invisible""}]",captures/e2/scene1/bottle_bisection_r7_initial.jpg,captures/e2/scene1/bottle_bisection_r7_final.jpg
2026-07-16T19:28:50,scene1,bear,bisection,4,480,284,278,284,6,1,on_target,"[{""pulse"": 284, ""out"": ""on_target""}]",captures/e2/scene1/bear_bisection_r4_initial.jpg,captures/e2/scene1/bear_bisection_r4_final.jpg
2026-07-16T19:29:00,scene1,tissuebox,bisection,2,280,318,306,313,7,2,on_target,"[{""pulse"": 318, ""out"": ""right""}, {""pulse"": 313, ""out"": ""on_target""}]",captures/e2/scene1/tissuebox_bisection_r2_initial.jpg,captures/e2/scene1/tissuebox_bisection_r2_final.jpg
2026-07-16T19:29:09,scene1,bottle,halving,8,360,304,288,289,1,2,on_target,"[{""pulse"": 304, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 289, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/bottle_halving_r8_initial.jpg,captures/e2/scene1/bottle_halving_r8_iter2.jpg
2026-07-16T19:29:25,scene1,tissuebox,bisection,6,280,318,306,307,1,3,on_target,"[{""pulse"": 318, ""out"": ""right""}, {""pulse"": 313, ""out"": ""right""}, {""pulse"": 307, ""out"": ""on_target""}]",captures/e2/scene1/tissuebox_bisection_r6_initial.jpg,captures/e2/scene1/tissuebox_bisection_r6_final.jpg
2026-07-16T19:29:33,scene1,folder,bisection,2,560,271,267,271,4,1,on_target,"[{""pulse"": 271, ""out"": ""on_target""}]",captures/e2/scene1/folder_bisection_r2_initial.jpg,captures/e2/scene1/folder_bisection_r2_final.jpg
2026-07-16T19:29:37,scene1,bear,halving,4,520,278,278,278,0,1,on_target,"[{""pulse"": 278, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/bear_halving_r4_initial.jpg,captures/e2/scene1/bear_halving_r4_iter1.jpg
2026-07-16T19:29:42,scene1,umbrella,halving,7,80,352,343,352,9,1,on_target,"[{""pulse"": 352, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/umbrella_halving_r7_initial.jpg,captures/e2/scene1/umbrella_halving_r7_iter1.jpg
2026-07-16T19:29:45,scene1,slipper,open,8,360,304,295,304,9,1,open_loop,[],captures/e2/scene1/slipper_open_r8_initial.jpg,captures/e2/scene1/slipper_open_r8_final.jpg
2026-07-16T19:29:53,scene1,bear,bisection,7,520,278,278,278,0,1,on_target,"[{""pulse"": 278, ""out"": ""on_target""}]",captures/e2/scene1/bear_bisection_r7_initial.jpg,captures/e2/scene1/bear_bisection_r7_final.jpg
2026-07-16T19:30:04,scene1,calculator,bisection,8,280,318,317,318,1,2,invisible,"[{""pulse"": 318, ""out"": ""invisible""}, {""pulse"": 318, ""out"": ""invisible""}]",captures/e2/scene1/calculator_bisection_r8_initial.jpg,captures/e2/scene1/calculator_bisection_r8_final.jpg
2026-07-16T19:30:14,scene1,bear,bisection,1,560,271,278,282,4,2,on_target,"[{""pulse"": 271, ""out"": ""left""}, {""pulse"": 281, ""out"": ""on_target""}]",captures/e2/scene1/bear_bisection_r1_initial.jpg,captures/e2/scene1/bear_bisection_r1_final.jpg
2026-07-16T19:30:18,scene1,slipper,open,3,360,304,295,304,9,1,open_loop,[],captures/e2/scene1/slipper_open_r3_initial.jpg,captures/e2/scene1/slipper_open_r3_final.jpg
2026-07-16T19:30:38,scene1,calculator,halving,3,200,331,317,315,2,5,on_target,"[{""pulse"": 331, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 316, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 301, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 308, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 315, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/calculator_halving_r3_initial.jpg,captures/e2/scene1/calculator_halving_r3_iter5.jpg
2026-07-16T19:30:49,scene1,bowl,bisection,5,280,318,326,318,8,2,invisible,"[{""pulse"": 318, ""out"": ""invisible""}, {""pulse"": 318, ""out"": ""invisible""}]",captures/e2/scene1/bowl_bisection_r5_initial.jpg,captures/e2/scene1/bowl_bisection_r5_final.jpg
2026-07-16T19:30:53,scene1,folder,halving,8,560,271,267,271,4,1,on_target,"[{""pulse"": 271, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/folder_halving_r8_initial.jpg,captures/e2/scene1/folder_halving_r8_iter1.jpg
2026-07-16T19:31:26,scene1,bottle,bisection,6,380,301,288,287,1,8,invisible,"[{""pulse"": 301, ""out"": ""right""}, {""pulse"": 297, ""out"": ""right""}, {""pulse"": 294, ""out"": ""right""}, {""pulse"": 291, ""out"": ""right""}, {""pulse"": 289, ""out"": ""right""}, {""pulse"": 286, ""out"": ""right""}, {""pulse"": 283, ""out"": ""left""}, {""pulse"": 287, ""out"": ""invisible""}]",captures/e2/scene1/bottle_bisection_r6_initial.jpg,captures/e2/scene1/bottle_bisection_r6_final.jpg
2026-07-16T19:32:24,scene1,bottle,halving,4,400,298,288,287,1,15,unclear,"[{""pulse"": 298, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 283, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 290, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 287, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 284, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 287, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 284, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 287, ""dir"": ""unknown"", ""on"": false, ""vis"": false}, {""pulse"": 287, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 284, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 287, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 284, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 287, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 290, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 287, ""dir"": ""unknown"", ""on"": false, ""vis"": true}]",captures/e2/scene1/bottle_halving_r4_initial.jpg,captures/e2/scene1/bottle_halving_r4_iter15.jpg
2026-07-16T19:32:32,scene1,tissuebox,halving,2,280,318,306,303,3,2,on_target,"[{""pulse"": 318, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 303, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/tissuebox_halving_r2_initial.jpg,captures/e2/scene1/tissuebox_halving_r2_iter2.jpg
2026-07-16T19:32:40,scene1,slipper,halving,4,360,304,295,289,6,2,on_target,"[{""pulse"": 304, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 289, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/slipper_halving_r4_initial.jpg,captures/e2/scene1/slipper_halving_r4_iter2.jpg
2026-07-16T19:32:44,scene1,folder,open,3,560,271,267,271,4,1,open_loop,[],captures/e2/scene1/folder_open_r3_initial.jpg,captures/e2/scene1/folder_open_r3_final.jpg
2026-07-16T19:32:51,scene1,folder,bisection,5,560,271,267,271,4,1,on_target,"[{""pulse"": 271, ""out"": ""on_target""}]",captures/e2/scene1/folder_bisection_r5_initial.jpg,captures/e2/scene1/folder_bisection_r5_final.jpg
2026-07-16T19:32:54,scene1,bowl,open,1,200,331,326,331,5,1,open_loop,[],captures/e2/scene1/bowl_open_r1_initial.jpg,captures/e2/scene1/bowl_open_r1_final.jpg
2026-07-16T19:32:57,scene1,tissuebox,open,3,240,325,306,325,19,1,open_loop,[],captures/e2/scene1/tissuebox_open_r3_initial.jpg,captures/e2/scene1/tissuebox_open_r3_final.jpg
2026-07-16T19:33:01,scene1,slipper,open,7,360,304,295,304,9,1,open_loop,[],captures/e2/scene1/slipper_open_r7_initial.jpg,captures/e2/scene1/slipper_open_r7_final.jpg
2026-07-16T19:33:07,scene1,umbrella,bisection,1,80,352,343,351,8,1,on_target,"[{""pulse"": 351, ""out"": ""on_target""}]",captures/e2/scene1/umbrella_bisection_r1_initial.jpg,captures/e2/scene1/umbrella_bisection_r1_final.jpg
2026-07-16T19:33:18,scene1,bowl,bisection,2,240,325,326,321,5,2,on_target,"[{""pulse"": 325, ""out"": ""right""}, {""pulse"": 321, ""out"": ""on_target""}]",captures/e2/scene1/bowl_bisection_r2_initial.jpg,captures/e2/scene1/bowl_bisection_r2_final.jpg
2026-07-16T19:33:22,scene1,umbrella,open,1,80,352,343,352,9,1,open_loop,[],captures/e2/scene1/umbrella_open_r1_initial.jpg,captures/e2/scene1/umbrella_open_r1_final.jpg
2026-07-16T19:33:25,scene1,umbrella,open,8,40,358,343,358,15,1,open_loop,[],captures/e2/scene1/umbrella_open_r8_initial.jpg,captures/e2/scene1/umbrella_open_r8_final.jpg
2026-07-16T19:33:49,scene1,bottle,bisection,8,360,304,288,289,1,6,on_target,"[{""pulse"": 304, ""out"": ""right""}, {""pulse"": 300, ""out"": ""right""}, {""pulse"": 297, ""out"": ""right""}, {""pulse"": 294, ""out"": ""right""}, {""pulse"": 292, ""out"": ""right""}, {""pulse"": 289, ""out"": ""on_target""}]",captures/e2/scene1/bottle_bisection_r8_initial.jpg,captures/e2/scene1/bottle_bisection_r8_final.jpg
2026-07-16T19:33:52,scene1,bowl,open,3,320,311,326,311,15,1,open_loop,[],captures/e2/scene1/bowl_open_r3_initial.jpg,captures/e2/scene1/bowl_open_r3_final.jpg
2026-07-16T19:34:03,scene1,umbrella,bisection,4,40,358,343,351,8,2,on_target,"[{""pulse"": 355, ""out"": ""right""}, {""pulse"": 351, ""out"": ""on_target""}]",captures/e2/scene1/umbrella_bisection_r4_initial.jpg,captures/e2/scene1/umbrella_bisection_r4_final.jpg
2026-07-16T19:34:13,scene1,slipper,bisection,7,360,304,295,294,1,2,on_target,"[{""pulse"": 304, ""out"": ""right""}, {""pulse"": 295, ""out"": ""on_target""}]",captures/e2/scene1/slipper_bisection_r7_initial.jpg,captures/e2/scene1/slipper_bisection_r7_final.jpg
2026-07-16T19:34:16,scene1,slipper,open,5,340,308,295,308,13,1,open_loop,[],captures/e2/scene1/slipper_open_r5_initial.jpg,captures/e2/scene1/slipper_open_r5_final.jpg
2026-07-16T19:34:27,scene1,bowl,bisection,1,200,331,326,327,1,2,on_target,"[{""pulse"": 331, ""out"": ""right""}, {""pulse"": 327, ""out"": ""on_target""}]",captures/e2/scene1/bowl_bisection_r1_initial.jpg,captures/e2/scene1/bowl_bisection_r1_final.jpg
2026-07-16T19:34:34,scene1,bear,bisection,2,520,278,278,278,0,1,on_target,"[{""pulse"": 278, ""out"": ""on_target""}]",captures/e2/scene1/bear_bisection_r2_initial.jpg,captures/e2/scene1/bear_bisection_r2_final.jpg
2026-07-16T19:34:41,scene1,folder,halving,5,560,271,267,271,4,2,on_target,"[{""pulse"": 271, ""dir"": ""unknown"", ""on"": false, ""vis"": false}, {""pulse"": 271, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/folder_halving_r5_initial.jpg,captures/e2/scene1/folder_halving_r5_iter2.jpg
2026-07-16T19:34:55,scene1,calculator,halving,2,320,311,317,319,2,3,on_target,"[{""pulse"": 311, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 326, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 319, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/calculator_halving_r2_initial.jpg,captures/e2/scene1/calculator_halving_r2_iter3.jpg
2026-07-16T19:34:59,scene1,folder,halving,1,560,271,267,271,4,1,on_target,"[{""pulse"": 271, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/folder_halving_r1_initial.jpg,captures/e2/scene1/folder_halving_r1_iter1.jpg
2026-07-16T19:35:02,scene1,slipper,open,4,400,298,295,298,3,1,open_loop,[],captures/e2/scene1/slipper_open_r4_initial.jpg,captures/e2/scene1/slipper_open_r4_final.jpg
2026-07-16T19:35:13,scene1,bottle,bisection,2,440,291,288,287,1,2,on_target,"[{""pulse"": 291, ""out"": ""right""}, {""pulse"": 287, ""out"": ""on_target""}]",captures/e2/scene1/bottle_bisection_r2_initial.jpg,captures/e2/scene1/bottle_bisection_r2_final.jpg
2026-07-16T19:35:21,scene1,slipper,halving,1,320,311,295,296,1,2,on_target,"[{""pulse"": 311, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 296, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/slipper_halving_r1_initial.jpg,captures/e2/scene1/slipper_halving_r1_iter2.jpg
2026-07-16T19:35:24,scene1,bear,open,8,520,278,278,278,0,1,open_loop,[],captures/e2/scene1/bear_open_r8_initial.jpg,captures/e2/scene1/bear_open_r8_final.jpg
2026-07-16T19:35:28,scene1,calculator,open,3,280,318,317,318,1,1,open_loop,[],captures/e2/scene1/calculator_open_r3_initial.jpg,captures/e2/scene1/calculator_open_r3_final.jpg
