timestamp,target,u_star,offset,pulse,ground_truth,vlm_direction,correct,laser_visible,on_target,confidence,reasoning,image
2026-07-16T00:10:50,the blue folder,308,2,310,right,right,True,True,False,high,The laser dot is visible on the bed to the left of the blue folder without overlapping it.,captures/e1/folder/q153_off+2_rep9.jpg
2026-07-16T00:10:54,the blue folder,308,-12,296,left,left,True,True,False,high,The laser dot is visible to the right of the blue folder on the bed and does not overlap with it.,captures/e1/folder/q154_off-12_rep9.jpg
2026-07-16T00:10:57,the blue folder,308,8,316,right,unknown,False,True,True,high,"The laser dot is on the left side of the blue folder, directly adjacent to it, hence they overlap.",captures/e1/folder/q155_off+8_rep0.jpg
2026-07-16T00:11:01,the blue folder,308,12,320,right,right,True,True,False,high,The laser dot is to the left of the blue folder and they do not overlap.,captures/e1/folder/q156_off+12_rep6.jpg
2026-07-16T00:11:04,the blue folder,308,12,320,right,right,True,True,False,high,"The laser dot is to the left of the blue folder on the bed, and they do not overlap.",captures/e1/folder/q157_off+12_rep3.jpg
2026-07-16T00:11:08,the blue folder,308,25,333,right,right,True,True,False,high,"The laser dot is on the left side near the stuffed animal's face, while the blue folder is on the bed; they do not overlap.",captures/e1/folder/q158_off+25_rep9.jpg
2026-07-16T00:11:12,the blue folder,308,-5,303,left,right,False,True,False,high,The laser dot is visible on the bed to the left of the blue folder without touching it.,captures/e1/folder/q159_off-5_rep3.jpg
2026-07-16T00:11:16,the blue folder,308,8,316,right,right,True,True,False,high,The laser dot is to the left of the blue folder and not overlapping it.,captures/e1/folder/q160_off+8_rep6.jpg
2026-07-16T00:11:20,the blue folder,308,-12,296,left,left,True,True,False,high,The laser dot is to the right of the blue folder and not overlapping it.,captures/e1/folder/q161_off-12_rep10.jpg
2026-07-16T00:11:23,the blue folder,308,2,310,right,unknown,False,True,True,high,"The laser dot is on the center of the blue folder, clearly overlapping.",captures/e1/folder/q162_off+2_rep6.jpg
2026-07-16T00:11:26,the blue folder,308,-2,306,left,unknown,False,True,True,high,The laser dot is located directly on the blue folder's body.,captures/e1/folder/q163_off-2_rep10.jpg
2026-07-16T00:11:31,the blue folder,308,-25,283,left,left,True,True,False,high,"The laser dot is visible on the right, while the blue folder is centrally positioned on the bed; they do not overlap.",captures/e1/folder/q164_off-25_rep0.jpg
2026-07-16T00:11:34,the blue folder,308,12,320,right,right,True,True,False,high,"The laser dot is on the wall, to the left of the blue folder, and they do not overlap.",captures/e1/folder/q165_off+12_rep1.jpg
2026-07-16T00:11:38,the blue folder,308,1,309,right,unknown,False,True,True,high,"The laser dot is visible on the blue folder, directly overlapping it.",captures/e1/folder/q166_off+1_rep9.jpg
2026-07-16T00:11:41,the blue folder,308,-18,290,left,left,True,True,False,high,"The laser dot is on the bed to the right of the blue folder, and they do not overlap.",captures/e1/folder/q167_off-18_rep7.jpg
2026-07-16T00:11:45,the blue folder,308,1,309,right,unknown,False,True,True,high,"The laser dot is on the blue folder towards the upper part, directly overlapping it.",captures/e1/folder/q168_off+1_rep0.jpg
2026-07-16T00:11:49,the blue folder,308,25,333,right,right,True,True,False,high,"The laser dot is on the stuffed animal on the left, while the blue folder is on the bed, and they do not overlap.",captures/e1/folder/q169_off+25_rep0.jpg
2026-07-16T00:11:53,the blue folder,308,8,316,right,unknown,False,True,True,high,The laser dot is directly touching the left edge of the blue folder.,captures/e1/folder/q170_off+8_rep3.jpg
2026-07-16T00:11:56,the blue folder,308,2,310,right,unknown,False,True,True,high,"The laser dot is on the blue folder, overlapping with its body.",captures/e1/folder/q171_off+2_rep11.jpg
2026-07-16T00:11:59,the blue folder,308,-8,300,left,left,True,True,False,high,The laser dot is to the right of the blue folder on the bed and does not overlap with it.,captures/e1/folder/q172_off-8_rep8.jpg
2026-07-16T00:12:03,the blue folder,308,-1,307,left,unknown,False,True,True,high,The laser dot is visible on the blue folder.,captures/e1/folder/q173_off-1_rep4.jpg
2026-07-16T00:12:06,the blue folder,308,-8,300,left,right,False,True,False,high,"The laser dot is to the right of the blue folder, not overlapping it.",captures/e1/folder/q174_off-8_rep9.jpg
2026-07-16T00:12:09,the blue folder,308,-1,307,left,unknown,False,True,True,high,The laser dot is clearly overlapping the blue folder on the bed.,captures/e1/folder/q175_off-1_rep5.jpg
2026-07-16T00:12:13,the blue folder,308,25,333,right,right,True,True,False,high,"The laser dot is on a teddy bear to the left, while the blue folder is on the bed to the right, and they do not overlap.",captures/e1/folder/q176_off+25_rep10.jpg
2026-07-16T00:12:17,the blue folder,308,25,333,right,right,True,True,False,high,The laser dot is on the plush bear to the left while the blue folder is centered on the bed; they do not overlap.,captures/e1/folder/q177_off+25_rep3.jpg
2026-07-16T00:12:20,the blue folder,308,-25,283,left,left,True,True,False,high,The laser dot is on the bed to the right of the blue folder and does not overlap.,captures/e1/folder/q178_off-25_rep2.jpg
2026-07-16T00:12:24,the blue folder,308,12,320,right,right,True,True,False,high,The laser dot is on the wall to the left of the blue folder and not overlapping.,captures/e1/folder/q179_off+12_rep9.jpg
2026-07-16T00:12:27,the blue folder,308,2,310,right,unknown,False,True,True,high,The laser dot is on the blue folder.,captures/e1/folder/q180_off+2_rep5.jpg
2026-07-16T00:12:31,the blue folder,308,18,326,right,right,True,True,False,high,The laser dot is on a stuffed toy to the left of the blue folder and does not overlap.,captures/e1/folder/q181_off+18_rep10.jpg
2026-07-16T00:12:34,the blue folder,308,-8,300,left,left,True,True,False,high,The laser dot is to the right of the blue folder on the bed and they do not overlap.,captures/e1/folder/q182_off-8_rep1.jpg
2026-07-16T00:12:38,the blue folder,308,-25,283,left,left,True,True,False,high,"The laser dot is on the bed near a black cylindrical object, while the blue folder is leaning against the wall, and they do not overlap.",captures/e1/folder/q183_off-25_rep10.jpg
2026-07-16T00:12:42,the blue folder,308,-3,305,left,unknown,False,True,True,high,"The laser dot is on the blue folder, indicating overlap.",captures/e1/folder/q184_off-3_rep3.jpg
2026-07-16T00:12:46,the blue folder,308,8,316,right,unknown,False,True,True,high,The laser dot is directly touching or overlapping the blue folder.,captures/e1/folder/q185_off+8_rep2.jpg
2026-07-16T00:12:49,the blue folder,308,-25,283,left,left,True,True,False,high,The laser dot is on a black object on the bed to the right of the blue folder and not overlapping it.,captures/e1/folder/q186_off-25_rep1.jpg
2026-07-16T00:12:53,the blue folder,308,-5,303,left,right,False,True,False,high,The laser dot is visible on the wall to the left of the blue folder and not overlapping it.,captures/e1/folder/q187_off-5_rep9.jpg
2026-07-16T00:12:57,the blue folder,308,5,313,right,unknown,False,True,True,high,"The laser dot is on the left side of the blue folder, touching its body.",captures/e1/folder/q188_off+5_rep4.jpg
2026-07-16T00:13:00,the blue folder,308,-12,296,left,left,True,True,False,high,The laser dot is on the wall to the right of the blue folder and does not overlap with it.,captures/e1/folder/q189_off-12_rep4.jpg
2026-07-16T00:13:04,the blue folder,308,3,311,right,right,True,True,False,high,The laser dot is on the bed to the left of the blue folder and does not overlap.,captures/e1/folder/q190_off+3_rep1.jpg
2026-07-16T00:13:08,the blue folder,308,-3,305,left,unknown,False,False,False,high,"The laser dot is not visible in the image, so it does not overlap with the blue folder.",captures/e1/folder/q191_off-3_rep6.jpg
2026-07-16T00:13:12,the blue folder,308,-1,307,left,unknown,False,True,True,high,"The laser dot is on the blue folder, overlapping its body.",captures/e1/folder/q192_off-1_rep8.jpg
